mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1211400826772054,0.002364969876809375,0.009149392445882162,0.0008299404580204845,entropy,,5,2,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6302130213021302,0.6278502850285028,0.632149420545325,0.6300709089586527,0.0017579890948897494,48
0.13009277979532877,0.007013822074408721,0.00877086321512858,0.0009105089589540775,entropy,,5,5,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.6302130213021302,0.6278502850285028,0.632149420545325,0.6300709089586527,0.0017579890948897494,48
0.12674427032470703,0.003186011163244319,0.008687019348144531,0.0008995823346165222,entropy,,5,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6302130213021302,0.6278502850285028,0.632149420545325,0.6300709089586527,0.0017579890948897494,48
0.05190714200337728,0.0010373557093938343,0.006036917368570964,9.160432201015988e-06,entropy,5,1,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6693669366936693,0.6755175517551755,0.671529835352361,0.6721381079337353,0.002547549549226392,7
0.0532682736714681,0.0017117001084597575,0.0057307084401448565,0.0011385793067323605,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6693669366936693,0.6755175517551755,0.671529835352361,0.6721381079337353,0.002547549549226392,7
0.05267691612243652,0.0020694467876867426,0.0057862599690755205,0.0007723236456631975,entropy,5,1,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6693669366936693,0.6755175517551755,0.671529835352361,0.6721381079337353,0.002547549549226392,7
0.0505216916402181,0.0015646583396468686,0.005180676778157552,0.0008380169056245966,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.6693669366936693,0.6755175517551755,0.67156734050932,0.6721506096527216,0.002544624213112804,4
0.04904850323994955,0.0008229563397214402,0.005334774653116862,0.0009270569821161625,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.6693669366936693,0.6755175517551755,0.67156734050932,0.6721506096527216,0.002544624213112804,4
0.05230394999186198,0.0034105501338993257,0.0049372514088948565,0.0006017446051395377,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6693669366936693,0.6755175517551755,0.67156734050932,0.6721506096527216,0.002544624213112804,4
0.046320199966430664,0.0006378191189023624,0.005949656168619792,0.001400127193048408,entropy,5,5,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6693669366936693,0.6755175517551755,0.6716048456662791,0.672163111371708,0.002541818490385718,1
