mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.843040068944296,0.20454892183323886,0.07705227533976237,0.0026437948331926938,0.1,3,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.676905190519052,0.6825307530753075,0.6750928252634737,0.6781762562859445,0.0031667437188524538,11
3.7035439014434814,0.04804475883425032,0.05604283014933268,0.002266907925309199,0.1,5,100,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",0.6768676867686768,0.6815556555655565,0.676105464501369,0.6781762689452008,0.0024097629404258238,9
4.267941951751709,0.04222876262414076,0.05612055460611979,0.000925859954735051,0.1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.6770177017701771,0.6807680768076808,0.6754678768330645,0.6777512184703075,0.0022250940062176036,22
4.683013995488484,0.09323738217357375,0.059861183166503906,0.004952029813209829,0.1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6766426642664266,0.6816306630663066,0.6759179387165736,0.6780637553497689,0.0025394789195652494,13
7.068024555842082,0.04719660296544341,0.10301597913106282,0.0002566856493813669,0.1,5,200,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",0.6767926792679267,0.6788178817881788,0.6740801860255785,0.6765635823605614,0.0019409283568202623,52
8.456748723983765,0.12242220156689311,0.1061866283416748,0.0010109226842242608,0.1,5,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.6758175817581759,0.678967896789679,0.673367588043356,0.6760510221970703,0.0022922674861977294,56
9.243535359700521,0.04533148368323077,0.10682423909505208,0.004393088904848535,0.1,5,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6756675667566757,0.6805055505550555,0.6749803097925965,0.6770511423681093,0.0024586964669921804,47
10.715596040089926,0.14273064871323016,0.15869760513305664,0.005021895661521672,0.1,5,300,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",0.6749174917491749,0.6749174917491749,0.672917526159847,0.6742508365527323,0.0009427928202356777,80
12.707237799962362,0.0995967793045931,0.15804648399353027,0.004302247363084312,0.1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.6733798379837984,0.6757800780078008,0.6722049281776245,0.6737882813897412,0.0014878493626587696,82
13.881961743036905,0.21548729026311195,0.15505401293436685,0.0007821590864006077,0.1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6742424242424242,0.6772427242724273,0.6722424333345836,0.6745758606164783,0.002054931017078556,72
5.029030879338582,0.09843683064984816,0.09424328804016113,0.006281705607579605,0.1,7,100,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",0.674992499249925,0.6748799879987999,0.6736301241420696,0.6745008704635982,0.0006174215538560863,75
5.84442925453186,0.09914212961767258,0.09189772605895996,0.0037240130383826603,0.1,7,100,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.6750300030003,0.6777677767776777,0.6725049694332971,0.6751009164037582,0.002149117155036661,68
6.468674182891846,0.06322105473937144,0.09044361114501953,0.0015080337683399184,0.1,7,100,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6750675067506751,0.6772802280228023,0.6732175674155196,0.6751884340629989,0.0016607769996081162,66
9.727275053660074,0.1507808064860871,0.17473363876342773,0.0035668249267216674,0.1,7,200,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",0.6697794779477948,0.66996699669967,0.6697670929752841,0.6698378558742496,9.145622442351418e-05,96
11.678617636362711,0.11706726691473945,0.1884922981262207,0.018875126389881976,0.1,7,200,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.6711671167116712,0.6715421542154215,0.6708172373701384,0.6711755027657437,0.0002960054645565133,93
12.941418250401815,0.3310967953238123,0.17732628186543783,0.002379133349381613,0.1,7,200,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.6717671767176717,0.6731173117311731,0.669729587818325,0.6715380254223899,0.001392492026193227,92
14.52269180615743,0.14528648086250037,0.2672460079193115,0.006968033199804558,0.1,7,300,0.6,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.6}",0.6631788178817882,0.6658040804080408,0.6648539174136444,0.6646122719011579,0.0010852941991967716,103
17.50104482968648,0.2079753038373639,0.2611704667409261,0.003070910785056361,0.1,7,300,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.6651290129012901,0.6675667566756676,0.6656790308667442,0.6661249334812339,0.0010439573853325643,101
19.41743763287862,0.13139985110652042,0.2555832068125407,0.00018952305942520478,0.1,7,300,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.6677917791779178,0.6695169516951696,0.6671417319881484,0.6681501542870786,0.0010022447150621202,100
