mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.2865740299224853,0.07395811616347335,0.0789517879486084,0.004860758053518178,4,10,0.5,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100}",0.6666041627601725,0.6679584948118514,0.6718964870608826,0.6706463307913489,0.6673959244905613,0.6689002799829634,0.0020222833301038867,232
4.713655138015747,0.2894029000362256,0.16733264923095703,0.01051396437315552,4,10,0.5,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 200}",0.6666041627601725,0.6687085885735717,0.672209026128266,0.671021377672209,0.6662082760345043,0.6689502862337446,0.0023660151517495925,223
1.1637587547302246,0.0643945770539321,0.04565892219543457,0.005094008557147751,4,10,0.8,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 50}",0.6749796862303894,0.6729591198899862,0.6782097762220277,0.6760845105638205,0.6692711588948619,0.6743008503602171,0.003033809491220431,127
2.4351927757263185,0.18782422358283732,0.09019503593444825,0.010187965554793467,4,10,0.8,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 100}",0.6754797174823427,0.67420927615952,0.677584698087261,0.6768346043255407,0.6700837604700588,0.6748384113049446,0.0026435077783982268,106
4.799912023544311,0.11977584359326575,0.16640353202819824,0.008657151108622366,4,10,0.8,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 200}",0.6753547096693543,0.6746468308538567,0.6778347293411676,0.6773346668333542,0.6697087135891987,0.6749759300573863,0.0028890040542098616,95
1.5170938491821289,0.06686628489712644,0.04544687271118164,0.002504558356535556,4,10,0.8,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 50}",0.6744796549784362,0.6733341667708463,0.6772096512064008,0.6745843230403801,0.6702087760970121,0.6739633144186151,0.00226642214041566,145
2.8169864654541015,0.100219284944198,0.08966679573059082,0.009437697312218026,4,10,0.8,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 100}",0.6756672292018251,0.6736467058382298,0.6777097137142143,0.6767095886985873,0.669646205775722,0.6746758886457157,0.0028523573960294864,116
5.576000165939331,0.24750059979372366,0.18326120376586913,0.034223834554972264,4,10,0.8,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 200}",0.6755422213888368,0.67439679959995,0.6781472684085511,0.6770846355794474,0.669646205775722,0.6749634261505014,0.002951788713823245,100
1.5594884395599364,0.1370981368761496,0.051239395141601564,0.006987898554927957,4,10,0.8,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 50}",0.6752922057628602,0.6723965495686961,0.6776472059007376,0.6755219402425303,0.669646205775722,0.6741008214501092,0.0027843836419133034,130
3.191634702682495,0.17361125815267697,0.08934831619262695,0.005984386016117658,4,10,0.8,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 10, 'max_features': 0.8, 'max_samples': 1.0, 'n_estimators': 100}",0.6754172135758485,0.6731466433304163,0.6771471433929241,0.6764595574446806,0.6703337917239655,0.674500869893567,0.0024850503478302845,124
